Latitude,longitude, GPSalt, BARalt, distlidar, fin
9.8748950958,-83.6642227173,694.5000000000,694.12,1,12.00
9.8748950958,-83.6642227173,694.5000000000,692.42,1,12.00
9.8748950958,-83.6642227173,694.5000000000,694.38,1,12.00
9.8748950958,-83.6642227173,694.5000000000,693.05,1,12.00
9.8748950958,-83.6642227173,694.5000000000,693.94,1,12.00
9.8748817444,-83.6642227173,694.4000244141,692.96,1,12.00
9.8748817444,-83.6642227173,694.4000244141,694.38,1,12.00
9.8748817444,-83.6642227173,694.4000244141,692.51,1,12.00
9.8748817444,-83.6642227173,694.4000244141,693.76,1,12.00
9.8748817444,-83.6642227173,694.4000244141,693.58,1,12.00
9.8748817444,-83.6642227173,694.4000244141,694.38,1,12.00
9.8748817444,-83.6642227173,694.4000244141,694.47,1,12.00
9.8748817444,-83.6642227173,694.4000244141,694.38,1,12.00
9.8748817444,-83.6642227173,694.4000244141,694.29,1,12.00
9.8748817444,-83.6642227173,694.4000244141,693.05,1,12.00
9.8748817444,-83.6642227173,694.4000244141,693.94,1,12.00
9.8748817444,-83.6642227173,694.4000244141,693.31,1,12.00
9.8748817444,-83.6642227173,694.4000244141,694.03,1,12.00
9.8748817444,-83.6642227173,694.4000244141,694.29,1,12.00
9.8748817444,-83.6642227173,694.4000244141,694.29,1,12.00
9.8748817444,-83.6642227173,694.4000244141,693.58,1,12.00
9.8748693466,-83.6642227173,694.2999877930,694.56,1,12.00
9.8748693466,-83.6642227173,694.2999877930,694.20,1,12.00
9.8748693466,-83.6642227173,694.2999877930,694.03,1,12.00
9.8748693466,-83.6642227173,694.2999877930,694.56,1,12.00
9.8748693466,-83.6642227173,694.2999877930,693.67,1,12.00
9.8748693466,-83.6642227173,694.2999877930,694.12,1,12.00
9.8748693466,-83.6642227173,694.2999877930,693.23,1,12.00
9.8748693466,-83.6642227173,694.2999877930,693.94,1,12.00
9.8748693466,-83.6642227173,694.2999877930,694.12,1,12.00
9.8748693466,-83.6642227173,694.2999877930,693.94,1,12.00
9.8748693466,-83.6642227173,694.2999877930,692.87,1,12.00
9.8748693466,-83.6642227173,694.2999877930,694.20,1,12.00
9.8748693466,-83.6642227173,694.2999877930,693.31,1,12.00
9.8748693466,-83.6642227173,694.2999877930,694.20,1,12.00
9.8748693466,-83.6642227173,694.2999877930,693.76,1,12.00
9.8748693466,-83.6642227173,694.2999877930,693.85,1,12.00
9.8748540878,-83.6642379761,694.0999755859,692.78,1,12.00
9.8748540878,-83.6642379761,694.0999755859,693.85,1,12.00
9.8748540878,-83.6642379761,694.0999755859,693.23,1,12.00
9.8748540878,-83.6642379761,694.0999755859,693.31,1,12.00
9.8748540878,-83.6642379761,694.0999755859,693.58,1,12.00
9.8748540878,-83.6642379761,694.0999755859,693.67,1,12.00
9.8748540878,-83.6642379761,694.0999755859,694.12,1,12.00
9.8748540878,-83.6642379761,694.0999755859,693.40,1,12.00
9.8748540878,-83.6642379761,694.0999755859,694.29,1,12.00
9.8748540878,-83.6642379761,694.0999755859,694.92,1,12.00
9.8748540878,-83.6642379761,694.0999755859,694.20,1,12.00
9.8748540878,-83.6642379761,694.0999755859,692.69,1,12.00
9.8748540878,-83.6642379761,694.0999755859,693.58,1,12.00
9.8748540878,-83.6642379761,694.0999755859,692.78,1,12.00
9.8748540878,-83.6642379761,694.0999755859,693.76,1,12.00
9.8748540878,-83.6642379761,694.0999755859,693.31,1,12.00
9.8748388290,-83.6642379761,693.4000244141,694.03,1,12.00
9.8748388290,-83.6642379761,693.4000244141,692.51,1,12.00
9.8748388290,-83.6642379761,693.4000244141,694.03,1,12.00
9.8748388290,-83.6642379761,693.4000244141,692.60,1,12.00
9.8748388290,-83.6642379761,693.4000244141,694.56,1,12.00
9.8748388290,-83.6642379761,693.4000244141,693.31,1,12.00
9.8748388290,-83.6642379761,693.4000244141,694.47,1,12.00
9.8748388290,-83.6642379761,693.4000244141,694.12,1,12.00
9.8748388290,-83.6642379761,693.4000244141,694.47,1,12.00
9.8748388290,-83.6642379761,693.4000244141,693.58,1,12.00
9.8748388290,-83.6642379761,693.4000244141,693.94,1,12.00
9.8748388290,-83.6642379761,693.4000244141,694.56,1,12.00
9.8748388290,-83.6642379761,693.4000244141,694.29,1,12.00
9.8748388290,-83.6642379761,693.4000244141,694.29,1,12.00
9.8748388290,-83.6642379761,693.4000244141,693.40,1,12.00
9.8748388290,-83.6642379761,693.4000244141,694.92,1,12.00
9.8748254776,-83.6642608643,692.9000244141,693.23,1,12.00
9.8748254776,-83.6642608643,692.9000244141,694.47,1,12.00
9.8748254776,-83.6642608643,692.9000244141,693.58,1,12.00
9.8748254776,-83.6642608643,692.9000244141,694.03,1,12.00
9.8748254776,-83.6642608643,692.9000244141,692.78,1,12.00
9.8748254776,-83.6642608643,692.9000244141,694.38,1,12.00
9.8748254776,-83.6642608643,692.9000244141,692.87,1,12.00
9.8748254776,-83.6642608643,692.9000244141,694.56,1,12.00
9.8748254776,-83.6642608643,692.9000244141,693.23,1,12.00
9.8748254776,-83.6642608643,692.9000244141,694.47,1,12.00
9.8748254776,-83.6642608643,692.9000244141,693.58,1,12.00
9.8748254776,-83.6642608643,692.9000244141,694.38,1,12.00
9.8748254776,-83.6642608643,692.9000244141,692.87,1,12.00
9.8748254776,-83.6642608643,692.9000244141,694.29,1,12.00
9.8748254776,-83.6642608643,692.9000244141,693.94,1,12.00
9.8748254776,-83.6642608643,692.9000244141,694.38,1,12.00
9.8748130798,-83.6642608643,692.4000244141,694.38,1,12.00
9.8748130798,-83.6642608643,692.4000244141,694.03,1,12.00
9.8748130798,-83.6642608643,692.4000244141,694.47,1,12.00
9.8748130798,-83.6642608643,692.4000244141,694.56,1,12.00
9.8748130798,-83.6642608643,692.4000244141,693.94,1,12.00
9.8748130798,-83.6642608643,692.4000244141,694.29,1,12.00
9.8748130798,-83.6642608643,692.4000244141,693.58,1,12.00
9.8748130798,-83.6642608643,692.4000244141,693.94,1,12.00
9.8748130798,-83.6642608643,692.4000244141,694.38,1,12.00
9.8748130798,-83.6642608643,692.4000244141,693.94,1,12.00
9.8748130798,-83.6642608643,692.4000244141,694.29,1,12.00
9.8748130798,-83.6642608643,692.4000244141,692.78,1,12.00
9.8748130798,-83.6642608643,692.4000244141,693.49,1,12.00
9.8748130798,-83.6642608643,692.4000244141,692.96,1,12.00
9.8748130798,-83.6642608643,692.4000244141,694.56,1,12.00
9.8747997284,-83.6642608643,691.7000122070,692.78,1,12.00
9.8747997284,-83.6642608643,691.7000122070,694.03,1,12.00
9.8747997284,-83.6642608643,691.7000122070,693.05,1,12.00
9.8747997284,-83.6642608643,691.7000122070,694.20,1,12.00
9.8747997284,-83.6642608643,691.7000122070,693.58,1,12.00
9.8747997284,-83.6642608643,691.7000122070,694.12,1,12.00
9.8747997284,-83.6642608643,691.7000122070,693.14,1,12.00
9.8747997284,-83.6642608643,691.7000122070,694.03,1,12.00
9.8747997284,-83.6642608643,691.7000122070,693.76,1,12.00
9.8747997284,-83.6642608643,691.7000122070,694.47,1,12.00
9.8747997284,-83.6642608643,691.7000122070,693.67,1,12.00
9.8747997284,-83.6642608643,691.7000122070,694.38,1,12.00
9.8747997284,-83.6642608643,691.7000122070,694.47,1,12.00
9.8747997284,-83.6642608643,691.7000122070,693.49,1,12.00
9.8747997284,-83.6642608643,691.7000122070,694.29,1,12.00
9.8747997284,-83.6642608643,691.7000122070,694.56,1,12.00
9.8747854233,-83.6642761230,691.0999755859,693.85,1,12.00
9.8747854233,-83.6642761230,691.0999755859,693.67,1,12.00
9.8747854233,-83.6642761230,691.0999755859,693.58,1,12.00
9.8747854233,-83.6642761230,691.0999755859,694.20,1,12.00
9.8747854233,-83.6642761230,691.0999755859,694.65,1,12.00
9.8747854233,-83.6642761230,691.0999755859,693.05,1,12.00
9.8747854233,-83.6642761230,691.0999755859,694.38,1,12.00
9.8747854233,-83.6642761230,691.0999755859,694.47,1,12.00
9.8747854233,-83.6642761230,691.0999755859,694.29,1,12.00
9.8747854233,-83.6642761230,691.0999755859,694.47,1,12.00
9.8747854233,-83.6642761230,691.0999755859,694.12,1,12.00
9.8747854233,-83.6642761230,691.0999755859,692.78,1,12.00
9.8747854233,-83.6642761230,691.0999755859,694.12,1,12.00
9.8747854233,-83.6642761230,691.0999755859,693.49,1,12.00
9.8747854233,-83.6642761230,691.0999755859,694.20,1,12.00
9.8747854233,-83.6642761230,691.0999755859,694.20,1,12.00
9.8747854233,-83.6642761230,691.0999755859,694.12,1,12.00
9.8747720718,-83.6642761230,690.2000122070,693.85,1,12.00
9.8747720718,-83.6642761230,690.2000122070,694.12,1,12.00
9.8747720718,-83.6642761230,690.2000122070,694.03,1,12.00
9.8747720718,-83.6642761230,690.2000122070,694.03,1,12.00
9.8747720718,-83.6642761230,690.2000122070,693.67,1,12.00
9.8747720718,-83.6642761230,690.2000122070,694.29,1,12.00
9.8747720718,-83.6642761230,690.2000122070,694.03,1,12.00
9.8747720718,-83.6642761230,690.2000122070,694.20,1,12.00
9.8747720718,-83.6642761230,690.2000122070,694.29,1,12.00
9.8747720718,-83.6642761230,690.2000122070,694.38,1,12.00
9.8747720718,-83.6642761230,690.2000122070,694.56,1,12.00
9.8747720718,-83.6642761230,690.2000122070,694.47,1,12.00
9.8747720718,-83.6642761230,690.2000122070,692.60,1,12.00
9.8747720718,-83.6642761230,690.2000122070,694.38,1,12.00
9.8747720718,-83.6642761230,690.2000122070,693.31,1,12.00
9.8747587204,-83.6642761230,688.5000000000,694.38,1,12.00
9.8747587204,-83.6642761230,688.5000000000,693.58,1,12.00
9.8747587204,-83.6642761230,688.5000000000,694.20,1,12.00
9.8747587204,-83.6642761230,688.5000000000,692.78,1,12.00
9.8747587204,-83.6642761230,688.5000000000,694.12,1,12.00
9.8747587204,-83.6642761230,688.5000000000,693.40,1,12.00
9.8747587204,-83.6642761230,688.5000000000,694.20,1,12.00
9.8747587204,-83.6642761230,688.5000000000,693.76,1,12.00
9.8747587204,-83.6642761230,688.5000000000,694.47,1,12.00
9.8747587204,-83.6642761230,688.5000000000,694.03,1,12.00
9.8747587204,-83.6642761230,688.5000000000,694.65,1,12.00
9.8747587204,-83.6642761230,688.5000000000,694.29,1,12.00
9.8747587204,-83.6642761230,688.5000000000,694.29,1,12.00
9.8747587204,-83.6642761230,688.5000000000,694.92,1,12.00
9.8747587204,-83.6642761230,688.5000000000,694.65,1,12.00
9.8747587204,-83.6642761230,688.5000000000,694.47,1,12.00
9.8747453690,-83.6642913818,687.5999755859,694.47,1,12.00
9.8747453690,-83.6642913818,687.5999755859,694.92,1,12.00
9.8747453690,-83.6642913818,687.5999755859,694.38,1,12.00
9.8747453690,-83.6642913818,687.5999755859,694.03,1,12.00
9.8747453690,-83.6642913818,687.5999755859,694.38,1,12.00
9.8747453690,-83.6642913818,687.5999755859,693.94,1,12.00
9.8747453690,-83.6642913818,687.5999755859,694.20,1,12.00
9.8747453690,-83.6642913818,687.5999755859,694.38,1,12.00
9.8747453690,-83.6642913818,687.5999755859,693.40,1,12.00
9.8747453690,-83.6642913818,687.5999755859,694.74,1,12.00
9.8747453690,-83.6642913818,687.5999755859,693.49,1,12.00
9.8747453690,-83.6642913818,687.5999755859,694.29,1,12.00
9.8747453690,-83.6642913818,687.5999755859,693.49,1,12.00
9.8747453690,-83.6642913818,687.5999755859,694.74,1,12.00
9.8747453690,-83.6642913818,687.5999755859,693.67,1,12.00
9.8747348785,-83.6642913818,687.2999877930,694.74,1,12.00
9.8747348785,-83.6642913818,687.2999877930,694.03,1,12.00
9.8747348785,-83.6642913818,687.2999877930,694.74,1,12.00
9.8747348785,-83.6642913818,687.2999877930,695.01,1,12.00
9.8747348785,-83.6642913818,687.2999877930,694.20,1,12.00
9.8747348785,-83.6642913818,687.2999877930,693.85,1,12.00
9.8747348785,-83.6642913818,687.2999877930,695.18,1,12.00
9.8747348785,-83.6642913818,687.2999877930,693.58,1,12.00
9.8747348785,-83.6642913818,687.2999877930,693.94,1,12.00
9.8747348785,-83.6642913818,687.2999877930,694.65,1,12.00
9.8747348785,-83.6642913818,687.2999877930,693.58,1,12.00
9.8747348785,-83.6642913818,687.2999877930,693.58,1,12.00
9.8747348785,-83.6642913818,687.2999877930,693.05,1,12.00
9.8747348785,-83.6642913818,687.2999877930,694.38,1,12.00
9.8747348785,-83.6642913818,687.2999877930,692.87,1,12.00
9.8747348785,-83.6642913818,687.2999877930,695.09,1,12.00
9.8747348785,-83.6642913818,687.2999877930,693.31,1,12.00
9.8747243881,-83.6642913818,686.7999877930,694.12,1,12.00
9.8747243881,-83.6642913818,686.7999877930,692.78,1,12.00
9.8747243881,-83.6642913818,686.7999877930,694.65,1,12.00
9.8747243881,-83.6642913818,686.7999877930,694.03,1,12.00
9.8747243881,-83.6642913818,686.7999877930,694.74,1,12.00
9.8747243881,-83.6642913818,686.7999877930,693.49,1,12.00
9.8747243881,-83.6642913818,686.7999877930,694.47,1,12.00
9.8747243881,-83.6642913818,686.7999877930,693.23,1,12.00
9.8747243881,-83.6642913818,686.7999877930,694.29,1,12.00
9.8747243881,-83.6642913818,686.7999877930,694.38,1,12.00
9.8747243881,-83.6642913818,686.7999877930,694.56,1,12.00
9.8747243881,-83.6642913818,686.7999877930,694.47,1,12.00
9.8747243881,-83.6642913818,686.7999877930,693.31,1,12.00
9.8747243881,-83.6642913818,686.7999877930,694.65,1,12.00
9.8747243881,-83.6642913818,686.7999877930,694.29,1,12.00
9.8747129440,-83.6643066406,686.2000122070,694.38,1,12.00
9.8747129440,-83.6643066406,686.2000122070,693.76,1,12.00
9.8747129440,-83.6643066406,686.2000122070,693.58,1,12.00
9.8747129440,-83.6643066406,686.2000122070,693.85,1,12.00
9.8747129440,-83.6643066406,686.2000122070,694.03,1,12.00
9.8747129440,-83.6643066406,686.2000122070,694.03,1,12.00
9.8747129440,-83.6643066406,686.2000122070,694.74,1,12.00
9.8747129440,-83.6643066406,686.2000122070,694.20,1,12.00
9.8747129440,-83.6643066406,686.2000122070,694.65,1,12.00
9.8747129440,-83.6643066406,686.2000122070,694.65,1,12.00
9.8747129440,-83.6643066406,686.2000122070,693.85,1,12.00
9.8747129440,-83.6643066406,686.2000122070,694.29,1,12.00
9.8747129440,-83.6643066406,686.2000122070,694.83,1,12.00
9.8747129440,-83.6643066406,686.2000122070,695.27,1,12.00
9.8747129440,-83.6643066406,686.2000122070,694.65,1,12.00
9.8747129440,-83.6643066406,686.2000122070,693.85,1,12.00
9.8747091293,-83.6643066406,685.5999755859,693.31,1,12.00
9.8747091293,-83.6643066406,685.5999755859,694.38,1,12.00
9.8747091293,-83.6643066406,685.5999755859,694.74,1,12.00
9.8747091293,-83.6643066406,685.5999755859,694.20,1,12.00
9.8747091293,-83.6643066406,685.5999755859,694.38,1,12.00
9.8747091293,-83.6643066406,685.5999755859,693.76,1,12.00
9.8747091293,-83.6643066406,685.5999755859,694.12,1,12.00
9.8747091293,-83.6643066406,685.5999755859,693.05,1,12.00
9.8747091293,-83.6643066406,685.5999755859,693.94,1,12.00
9.8747091293,-83.6643066406,685.5999755859,693.40,1,12.00
9.8747091293,-83.6643066406,685.5999755859,694.03,1,12.00
9.8747091293,-83.6643066406,685.5999755859,693.85,1,12.00
9.8747091293,-83.6643066406,685.5999755859,693.58,1,12.00
9.8747091293,-83.6643066406,685.5999755859,693.23,1,12.00
9.8747091293,-83.6643066406,685.5999755859,693.76,1,12.00
9.8747091293,-83.6643066406,685.5999755859,693.67,1,12.00
9.8747081757,-83.6643066406,685.2999877930,694.74,1,12.00
9.8747081757,-83.6643066406,685.2999877930,694.29,1,12.00
9.8747081757,-83.6643066406,685.2999877930,695.27,1,12.00
9.8747081757,-83.6643066406,685.2999877930,694.20,1,12.00
9.8747081757,-83.6643066406,685.2999877930,694.38,1,12.00
9.8747081757,-83.6643066406,685.2999877930,692.87,1,12.00
9.8747081757,-83.6643066406,685.2999877930,693.67,1,12.00
9.8747081757,-83.6643066406,685.2999877930,693.58,1,12.00
9.8747081757,-83.6643066406,685.2999877930,694.38,1,12.00
9.8747081757,-83.6643066406,685.2999877930,694.29,1,12.00
9.8747081757,-83.6643066406,685.2999877930,694.38,1,12.00
9.8747081757,-83.6643066406,685.2999877930,693.94,1,12.00
9.8747081757,-83.6643066406,685.2999877930,694.12,1,12.00
9.8747081757,-83.6643066406,685.2999877930,694.65,1,12.00
9.8747081757,-83.6643066406,685.2999877930,694.12,1,12.00
9.8747081757,-83.6643066406,685.2999877930,694.56,1,12.00
9.8747119904,-83.6642913818,684.5999755859,694.20,1,12.00
9.8747119904,-83.6642913818,684.5999755859,694.03,1,12.00
9.8747119904,-83.6642913818,684.5999755859,694.20,1,12.00
9.8747119904,-83.6642913818,684.5999755859,694.38,1,12.00
9.8747119904,-83.6642913818,684.5999755859,693.49,1,12.00
9.8747119904,-83.6642913818,684.5999755859,693.40,1,12.00
9.8747119904,-83.6642913818,684.5999755859,692.33,1,12.00
9.8747119904,-83.6642913818,684.5999755859,693.14,1,12.00
9.8747119904,-83.6642913818,684.5999755859,691.44,1,12.00
9.8747119904,-83.6642913818,684.5999755859,692.69,1,12.00
9.8747119904,-83.6642913818,684.5999755859,692.33,1,12.00
9.8747119904,-83.6642913818,684.5999755859,692.42,1,12.00
9.8747119904,-83.6642913818,684.5999755859,692.51,1,12.00
9.8747119904,-83.6642913818,684.5999755859,692.25,1,12.00
9.8747119904,-83.6642913818,684.5999755859,692.60,1,12.00
9.8747119904,-83.6642913818,684.5999755859,692.42,1,12.00
9.8747215271,-83.6642913818,685.0000000000,692.42,1,12.00
9.8747215271,-83.6642913818,685.0000000000,692.42,1,12.00
9.8747215271,-83.6642913818,685.0000000000,692.78,1,12.00
9.8747215271,-83.6642913818,685.0000000000,692.07,1,12.00
9.8747215271,-83.6642913818,685.0000000000,692.42,1,12.00
9.8747215271,-83.6642913818,685.0000000000,691.98,1,12.00
9.8747215271,-83.6642913818,685.0000000000,692.07,1,12.00
9.8747215271,-83.6642913818,685.0000000000,692.42,1,12.00
9.8747215271,-83.6642913818,685.0000000000,692.96,1,12.00
9.8747215271,-83.6642913818,685.0000000000,691.27,1,12.00
9.8747215271,-83.6642913818,685.0000000000,693.23,1,12.00
9.8747215271,-83.6642913818,685.0000000000,692.07,1,12.00
9.8747215271,-83.6642913818,685.0000000000,692.78,1,12.00
9.8747215271,-83.6642913818,685.0000000000,692.16,1,12.00
9.8747215271,-83.6642913818,685.0000000000,692.87,1,12.00
9.8747215271,-83.6642913818,685.0000000000,691.89,1,12.00
9.8747367859,-83.6642913818,684.9000244141,692.69,1,12.00
9.8747367859,-83.6642913818,684.9000244141,691.89,1,12.00
9.8747367859,-83.6642913818,684.9000244141,692.78,1,12.00
9.8747367859,-83.6642913818,684.9000244141,691.62,1,12.00
9.8747367859,-83.6642913818,684.9000244141,693.40,1,12.00
9.8747367859,-83.6642913818,684.9000244141,692.69,1,12.00
9.8747367859,-83.6642913818,684.9000244141,692.87,1,12.00
9.8747367859,-83.6642913818,684.9000244141,692.07,1,12.00
9.8747367859,-83.6642913818,684.9000244141,692.42,1,12.00
9.8747367859,-83.6642913818,684.9000244141,692.25,1,12.00
9.8747367859,-83.6642913818,684.9000244141,692.60,1,12.00
9.8747367859,-83.6642913818,684.9000244141,692.42,1,12.00
9.8747367859,-83.6642913818,684.9000244141,692.16,1,12.00
9.8747367859,-83.6642913818,684.9000244141,692.78,1,12.00
9.8747367859,-83.6642913818,684.9000244141,692.33,1,12.00
9.8747367859,-83.6642913818,684.9000244141,692.33,1,12.00
9.8747529984,-83.6642913818,685.2000122070,692.96,1,12.00
9.8747529984,-83.6642913818,685.2000122070,692.33,1,12.00
9.8747529984,-83.6642913818,685.2000122070,692.69,1,12.00
9.8747529984,-83.6642913818,685.2000122070,692.33,1,12.00
9.8747529984,-83.6642913818,685.2000122070,692.96,1,12.00
9.8747529984,-83.6642913818,685.2000122070,692.33,1,12.00
9.8747529984,-83.6642913818,685.2000122070,692.42,1,12.00
9.8747529984,-83.6642913818,685.2000122070,691.71,1,12.00
9.8747529984,-83.6642913818,685.2000122070,692.51,1,12.00
9.8747529984,-83.6642913818,685.2000122070,692.07,1,12.00
9.8747529984,-83.6642913818,685.2000122070,692.69,1,12.00
9.8747529984,-83.6642913818,685.2000122070,692.69,1,12.00
9.8747529984,-83.6642913818,685.2000122070,692.25,1,12.00
9.8747529984,-83.6642913818,685.2000122070,692.87,1,12.00
9.8747529984,-83.6642913818,685.2000122070,691.89,1,12.00
9.8747529984,-83.6642913818,685.2000122070,692.96,1,12.00
9.8747673035,-83.6642913818,686.2000122070,692.51,1,12.00
9.8747673035,-83.6642913818,686.2000122070,692.51,1,12.00
9.8747673035,-83.6642913818,686.2000122070,692.60,1,12.00
9.8747673035,-83.6642913818,686.2000122070,692.51,1,12.00
9.8747673035,-83.6642913818,686.2000122070,691.98,1,12.00
9.8747673035,-83.6642913818,686.2000122070,692.60,1,12.00
9.8747673035,-83.6642913818,686.2000122070,691.71,1,12.00
9.8747673035,-83.6642913818,686.2000122070,692.25,1,12.00
9.8747673035,-83.6642913818,686.2000122070,692.25,1,12.00
9.8747673035,-83.6642913818,686.2000122070,692.60,1,12.00
9.8747673035,-83.6642913818,686.2000122070,691.89,1,12.00
9.8747673035,-83.6642913818,686.2000122070,692.33,1,12.00
9.8747673035,-83.6642913818,686.2000122070,691.44,1,12.00
9.8747673035,-83.6642913818,686.2000122070,692.96,1,12.00
9.8747673035,-83.6642913818,686.2000122070,692.25,1,12.00
9.8747673035,-83.6642913818,686.2000122070,692.25,1,12.00
9.8747816086,-83.6642761230,685.7999877930,692.16,1,12.00
9.8747816086,-83.6642761230,685.7999877930,692.25,1,12.00
9.8747816086,-83.6642761230,685.7999877930,691.71,1,12.00
9.8747816086,-83.6642761230,685.7999877930,692.33,1,12.00
9.8747816086,-83.6642761230,685.7999877930,692.07,1,12.00
9.8747816086,-83.6642761230,685.7999877930,692.87,1,12.00
9.8747816086,-83.6642761230,685.7999877930,691.98,1,12.00
9.8747816086,-83.6642761230,685.7999877930,692.25,1,12.00
9.8747816086,-83.6642761230,685.7999877930,691.53,1,12.00
9.8747816086,-83.6642761230,685.7999877930,691.98,1,12.00
9.8747816086,-83.6642761230,685.7999877930,691.44,1,12.00
9.8747816086,-83.6642761230,685.7999877930,692.07,1,12.00
9.8747816086,-83.6642761230,685.7999877930,692.07,1,12.00
9.8747816086,-83.6642761230,685.7999877930,691.98,1,12.00
9.8747816086,-83.6642761230,685.7999877930,692.33,1,12.00
9.8747816086,-83.6642761230,685.7999877930,692.16,1,12.00
9.8747949600,-83.6642761230,686.2000122070,692.51,1,12.00
9.8747949600,-83.6642761230,686.2000122070,692.33,1,12.00
9.8747949600,-83.6642761230,686.2000122070,691.62,1,12.00
9.8747949600,-83.6642761230,686.2000122070,692.25,1,12.00
9.8747949600,-83.6642761230,686.2000122070,692.16,1,12.00
9.8747949600,-83.6642761230,686.2000122070,692.42,1,12.00
9.8747949600,-83.6642761230,686.2000122070,692.25,1,12.00
9.8747949600,-83.6642761230,686.2000122070,692.25,1,12.00
9.8747949600,-83.6642761230,686.2000122070,692.96,1,12.00
9.8747949600,-83.6642761230,686.2000122070,692.69,1,12.00
9.8747949600,-83.6642761230,686.2000122070,692.96,1,12.00
9.8747949600,-83.6642761230,686.2000122070,692.87,1,12.00
9.8747949600,-83.6642761230,686.2000122070,692.42,1,12.00
9.8747949600,-83.6642761230,686.2000122070,692.25,1,12.00
9.8747949600,-83.6642761230,686.2000122070,692.51,1,12.00
9.8747949600,-83.6642761230,686.2000122070,691.71,1,12.00
9.8748073578,-83.6642761230,686.0999755859,692.51,1,12.00
9.8748073578,-83.6642761230,686.0999755859,691.62,1,12.00
9.8748073578,-83.6642761230,686.0999755859,692.96,1,12.00
9.8748073578,-83.6642761230,686.0999755859,692.16,1,12.00
9.8748073578,-83.6642761230,686.0999755859,692.69,1,12.00
9.8748073578,-83.6642761230,686.0999755859,692.42,1,12.00
9.8748073578,-83.6642761230,686.0999755859,692.51,1,12.00
9.8748073578,-83.6642761230,686.0999755859,692.60,1,12.00
9.8748073578,-83.6642761230,686.0999755859,692.51,1,12.00
9.8748073578,-83.6642761230,686.0999755859,692.07,1,12.00
9.8748073578,-83.6642761230,686.0999755859,692.42,1,12.00
9.8748073578,-83.6642761230,686.0999755859,692.42,1,12.00
9.8748073578,-83.6642761230,686.0999755859,692.25,1,12.00
9.8748073578,-83.6642761230,686.0999755859,691.62,1,12.00
9.8748073578,-83.6642761230,686.0999755859,692.25,1,12.00
9.8748073578,-83.6642761230,686.0999755859,692.25,1,12.00
9.8748207092,-83.6642608643,685.5999755859,692.07,1,12.00
9.8748207092,-83.6642608643,685.5999755859,692.60,1,12.00
9.8748207092,-83.6642608643,685.5999755859,692.42,1,12.00
9.8748207092,-83.6642608643,685.5999755859,692.51,1,12.00
9.8748207092,-83.6642608643,685.5999755859,692.51,1,12.00
9.8748207092,-83.6642608643,685.5999755859,691.98,1,12.00
9.8748207092,-83.6642608643,685.5999755859,692.42,1,12.00
9.8748207092,-83.6642608643,685.5999755859,692.16,1,12.00
9.8748207092,-83.6642608643,685.5999755859,692.51,1,12.00
9.8748207092,-83.6642608643,685.5999755859,692.51,1,12.00
9.8748207092,-83.6642608643,685.5999755859,692.69,1,12.00
9.8748207092,-83.6642608643,685.5999755859,692.51,1,12.00
9.8748207092,-83.6642608643,685.5999755859,691.62,1,12.00
9.8748207092,-83.6642608643,685.5999755859,692.33,1,12.00
9.8748207092,-83.6642608643,685.5999755859,691.80,1,12.00
9.8748207092,-83.6642608643,685.5999755859,692.78,1,12.00
9.8748321533,-83.6642608643,685.5000000000,691.98,1,12.00
9.8748321533,-83.6642608643,685.5000000000,692.51,1,12.00
9.8748321533,-83.6642608643,685.5000000000,691.89,1,12.00
9.8748321533,-83.6642608643,685.5000000000,692.51,1,12.00
9.8748321533,-83.6642608643,685.5000000000,691.71,1,12.00
9.8748321533,-83.6642608643,685.5000000000,692.16,1,12.00
9.8748321533,-83.6642608643,685.5000000000,691.80,1,12.00
9.8748321533,-83.6642608643,685.5000000000,692.33,1,12.00
9.8748321533,-83.6642608643,685.5000000000,692.07,1,12.00
9.8748321533,-83.6642608643,685.5000000000,692.16,1,12.00
9.8748321533,-83.6642608643,685.5000000000,691.62,1,12.00
9.8748321533,-83.6642608643,685.5000000000,692.07,1,12.00
9.8748321533,-83.6642608643,685.5000000000,691.44,1,12.00
9.8748321533,-83.6642608643,685.5000000000,692.07,1,12.00
9.8748321533,-83.6642608643,685.5000000000,692.25,1,12.00
9.8748455048,-83.6642608643,684.4000244141,692.42,1,12.00
9.8748455048,-83.6642608643,684.4000244141,691.80,1,12.00
9.8748455048,-83.6642608643,684.4000244141,692.78,1,12.00
9.8748455048,-83.6642608643,684.4000244141,692.07,1,12.00
9.8748455048,-83.6642608643,684.4000244141,692.78,1,12.00
9.8748455048,-83.6642608643,684.4000244141,691.98,1,12.00
9.8748455048,-83.6642608643,684.4000244141,692.51,1,12.00
9.8748455048,-83.6642608643,684.4000244141,691.89,1,12.00
9.8748455048,-83.6642608643,684.4000244141,692.33,1,12.00
9.8748455048,-83.6642608643,684.4000244141,691.71,1,12.00
9.8748455048,-83.6642608643,684.4000244141,692.33,1,12.00
9.8748455048,-83.6642608643,684.4000244141,692.25,1,12.00
9.8748455048,-83.6642608643,684.4000244141,692.42,1,12.00
9.8748455048,-83.6642608643,684.4000244141,692.07,1,12.00
9.8748455048,-83.6642608643,684.4000244141,691.89,1,12.00
9.8748455048,-83.6642608643,684.4000244141,692.60,1,12.00
9.8748455048,-83.6642608643,684.4000244141,691.53,1,12.00
9.8748588562,-83.6642379761,683.5999755859,692.69,1,12.00
